ts,Es,E1s,E2s,delta_uhs,Delta_uhs
0.08590000000000143,0.1568338105193096,0.05828587972681476,0.09854793079249458,7.317471966735013e-16,1.2019710806290937e-13
0.08600000000000144,0.15679763362326343,0.058277388195684586,0.09852024542757885,2.7467578532751856e-16,1.2755611467900587e-13
0.08610000000000144,0.1567616476614334,0.05826894773937903,0.09849269992205438,-4.5948626006449106e-15,1.1856177325933239e-13
0.08620000000000144,0.1567258601699072,0.05826055361184286,0.09846530655806446,4.504575580487403e-15,1.2183244286648638e-13
0.08630000000000144,0.156690278001441,0.0582522003822704,0.0984380776191705,-6.690996204122035e-15,1.1202043404502438e-13
0.08640000000000145,0.1566549071819235,0.05824388211140988,0.09841102507051354,-5.488356626493005e-15,1.1283810144681288e-13
0.08650000000000145,0.15661975280780405,0.05823559252492642,0.09838416028287762,-2.706689206106549e-15,1.0547909483071638e-13
0.08660000000000145,0.15658481898414942,0.058227325176630554,0.09835749380751904,-5.19015306554716e-15,9.771125451372564e-14
0.08670000000000146,0.15655010880057132,0.058219073595926395,0.09833103520464503,-2.430587967583011e-15,1.0261725892445664e-13
0.08680000000000146,0.15651562434040442,0.05821083141561409,0.09830479292479039,-1.7548171014472919e-15,9.444058490657165e-14
0.08690000000000146,0.1564813667173196,0.0582025924779908,0.09827877423932883,-2.0032389709085165e-15,9.56670860092544e-14
0.08700000000000147,0.15644733613302256,0.058194350918833085,0.09825298521418929,-1.3525772912672333e-15,9.32140838038889e-14
0.08710000000000147,0.15641353194975463,0.058186101230208974,0.0982274307195458,-3.838043647320195e-15,9.076108159852341e-14
0.08720000000000147,0.15637995277184719,0.05817783830404939,0.09820211446779772,1.4807245978433086e-16,9.280525010299465e-14
0.08730000000000147,0.15634659653139116,0.058169557459029145,0.09817703907236194,1.3251412161858597e-16,8.953458049584065e-14
0.08740000000000148,0.15631346057409484,0.05816125445357418,0.09815220612052059,2.236308366341714e-16,9.198758270120615e-14
0.08750000000000148,0.15628054174237999,0.05815292548780716,0.09812761625457268,6.550946207401516e-15,9.48494186074659e-14
0.08760000000000148,0.15624783645371096,0.058144567197026875,0.09810326925668422,-1.0530000550751583e-14,8.83080793931579e-14
0.08770000000000149,0.1562153407729372,0.058136176638985466,0.09807916413395158,-1.2437188305646475e-15,8.953458049584065e-14
0.08780000000000149,0.1561830504780555,0.0581277512768351,0.09805529920122034,-2.5377433704190174e-17,8.83080793931579e-14
0.08790000000000149,0.15615096111927287,0.058119288959219924,0.09803167216005296,1.4436066699819686e-15,8.585507718779241e-14
0.0880000000000015,0.15611906807155385,0.05811078789862728,0.0980082801729266,-3.602173251952587e-15,8.340207498242691e-14
0.0881000000000015,0.156087366581042,0.05810224664880837,0.0979851199322333,1.9944866259018846e-15,8.381090868332116e-14
0.0882000000000015,0.15605585180583126,0.05809366408182484,0.09796218772400668,-1.0029613453337496e-14,7.604306836633042e-14
0.0883000000000015,0.15602451885161583,0.05808503936509699,0.09793947948651892,-6.29794542045286e-16,7.890490427259016e-14
0.0884000000000015,0.15599336280271042,0.05807637193869699,0.09791699086401326,3.9192788837253e-15,7.726956946901317e-14
0.08850000000000151,0.15596237874892688,0.058067661493036084,0.09789471725589098,2.4220352484068937e-15,8.258440758063841e-14
